Rec,Voltage,Tot. Diff. Cap.
,[V],[mAh/V]
1786,2.7429,
1787,2.7429,
1788,2.743,
1789,2.7429,
1790,2.7427,
1791,2.7427,
1792,2.7429,
1793,2.7427,
1794,2.7427,
1795,2.7427,
1796,2.7426,
1797,2.7429,
1798,2.7424,
1799,2.7427,
1800,2.7424,
1801,2.7424,
1802,2.7426,
1803,2.7424,
1804,2.7426,
1805,2.7423,
1806,2.7424,
1807,2.7426,
1808,2.7421,
1809,2.7423,
1810,2.742,
1811,2.7421,
1812,2.7421,
1813,2.7421,
1814,2.7421,
1815,2.7421,
1816,2.7421,
1817,2.7418,
1818,2.7418,
1819,2.742,
1820,2.7418,
1821,2.742,
1822,2.7418,
1823,2.7418,
1824,2.7417,
1825,2.7418,
1826,2.7417,
1827,2.7418,
1828,2.7415,
1829,2.7418,
1830,2.7414,
1831,2.7415,
1832,2.7418,
1833,2.7414,
1834,2.7414,
1835,2.7415,
1836,2.7414,
1837,2.7415,
1838,2.7414,
1839,2.7415,
1840,2.7414,
1841,2.7412,
1842,2.7414,
1843,2.7412,
1844,2.7412,
1845,2.7411,
1846,2.7411,
1847,2.7411,
1848,2.7411,
1849,2.7412,
1850,2.7411,
1851,2.7411,
1852,2.7409,
1853,2.7411,
1854,2.7409,
1855,2.7411,
1856,2.7409,
1857,2.7409,
1858,2.7409,
1859,2.7407,
1860,2.7407,
1861,2.7407,
1862,2.7407,
1863,2.7407,
1864,2.7407,
1865,2.7404,
1866,2.7406,
1867,2.7407,
1868,2.7406,
1869,2.7406,
1870,2.7404,
1871,2.7406,
1872,2.7406,
1873,2.7406,
1874,2.7404,
1875,2.7404,
1876,2.7403,
1877,2.7401,
1878,2.7404,
1879,2.7401,
1880,2.7403,
1881,2.74,
1882,2.7401,
1883,2.7403,
1884,2.7403,
1885,2.7401,
1886,2.7401,
1887,2.74,
1888,2.74,
1889,2.7403,
1890,2.74,
1891,2.74,
1892,2.7398,0
1893,2.74,
1894,2.7398,
1895,2.74,
1896,2.74,
1897,2.7398,
1898,2.7398,
1899,2.7395,
1900,2.7398,
1901,2.7397,
1902,2.7397,
1903,2.7398,
1904,2.7395,
1905,2.7397,
1906,2.7397,
1907,2.7394,
1908,2.7394,
1909,2.7395,
1910,2.7394,
1911,2.7394,
1912,2.7395,
1913,2.7395,
1914,2.7394,
1915,2.7394,
1916,2.7394,
1917,2.7392,
1918,2.7392,
1919,2.7392,
1920,2.7394,
1921,2.7392,
1922,2.7391,
1923,2.7391,
1924,2.7391,
1925,2.7391,
1926,2.7392,
1927,2.7391,
1928,2.7392,
1929,2.7389,
1930,2.7388,
1931,2.7389,
1932,2.7388,
1933,2.7389,
1934,2.7388,
1935,2.7388,
1936,2.7389,
1937,2.7389,
1938,2.7388,
1939,2.7386,
1940,2.7388,
1941,2.7388,
1942,2.7388,
1943,2.7385,
1944,2.7385,
1945,2.7388,
1946,2.7385,
1947,2.7382,
1948,2.7382,
1949,2.7386,
1950,2.7386,
1951,2.738,
1952,2.738,
1953,2.7382,
1954,2.738,
1955,2.738,
1956,2.7382,
1957,2.7382,
1958,2.738,
1959,2.738,
1960,2.738,
1961,2.7378,
1962,2.7377,
1963,2.738,
1964,2.7378,
1965,2.738,
1966,2.7378,
1967,2.7377,
1968,2.7378,
1969,2.7377,
1970,2.7377,
1971,2.7377,
1972,2.7377,
1973,2.7374,
1974,2.7375,
1975,2.7374,
1976,2.7374,
1977,2.7374,
1978,2.7374,
1979,2.7374,
1980,2.7374,
1981,2.7372,
1982,2.7374,
1983,2.7375,
1984,2.7372,
1985,2.7371,
1986,2.7372,
1987,2.7374,
1988,2.7371,
1989,2.7372,
1990,2.7371,
1991,2.7372,
1992,2.7371,
1993,2.7371,
1994,2.7369,
1995,2.7371,
1996,2.7371,
1997,2.7368,
1998,2.7371,
1999,2.7368,
2000,2.7369,
2001,2.7368,
2002,2.7368,
2003,2.7368,
2004,2.7369,
2005,2.7366,
2006,2.7366,
2007,2.7366,
2008,2.7368,
2009,2.7368,
2010,2.7368,
2011,2.7365,
2012,2.7368,
2013,2.7366,
2014,2.7365,
2015,2.7365,
2016,2.7366,
2017,2.7365,
2018,2.7363,
2019,2.7363,
2020,2.7365,
2021,2.7365,
2022,2.7365,
2023,2.7365,
2024,2.7363,
2025,2.7363,
2026,2.7363,
2027,2.7362,
2028,2.7363,
2029,2.7362,
2030,2.736,
2031,2.7363,
2032,2.736,
2033,2.7362,
2034,2.7362,
2035,2.736,
2036,2.736,
2037,2.736,
2038,2.7362,
2039,2.7359,
2040,2.736,
2041,2.736,
2042,2.7359,
2043,2.7359,
2044,2.7359,
2045,2.7359,
2046,2.7359,
2047,2.7357,
2048,2.7357,
2049,2.7357,
2050,2.7356,
2051,2.7357,
2052,2.7357,
2053,2.7356,
2054,2.7353,
2055,2.7356,
2056,2.7356,
2057,2.7356,
2058,2.7356,
2059,2.7356,
2060,2.7354,
2061,2.7356,
2062,2.7351,
2063,2.7353,
2064,2.7356,
2065,2.7354,
2066,2.7354,
2067,2.7351,
2068,2.7353,
2069,2.7351,
2070,2.7353,
2071,2.7351,
2072,2.7353,
2073,2.7353,
2074,2.7351,
2075,2.7348,0
2076,2.7346,
2077,2.7346,
2078,2.7346,
2079,2.7351,
2080,2.7346,
2081,2.7348,
2082,2.7348,
2083,2.7348,
2084,2.7348,
2085,2.7342,
2086,2.7345,
2087,2.7345,
2088,2.7345,
2089,2.7342,
2090,2.7345,
2091,2.7343,
2092,2.7346,
2093,2.7343,
2094,2.7342,
2095,2.7345,
2096,2.7343,
2097,2.7345,
2098,2.7343,
2099,2.7342,
2100,2.7345,
2101,2.7343,
2102,2.7343,
2103,2.734,
2104,2.7342,
2105,2.7343,
2106,2.7342,
2107,2.734,
2108,2.734,
2109,2.734,
2110,2.734,
2111,2.734,
2112,2.734,
2113,2.734,
2114,2.7339,
2115,2.734,
2116,2.7342,
2117,2.7337,
2118,2.7337,
2119,2.7337,
2120,2.7337,
2121,2.7336,
2122,2.7337,
2123,2.7339,
2124,2.7336,
2125,2.7337,
2126,2.7334,
2127,2.7336,
2128,2.7336,
2129,2.7336,
2130,2.7337,
2131,2.7336,
2132,2.7334,
2133,2.7336,
2134,2.7333,
2135,2.7334,
2136,2.7336,
2137,2.7333,
2138,2.7334,
2139,2.7333,
2140,2.7331,
2141,2.7334,
2142,2.7331,
2143,2.7331,
2144,2.7331,
2145,2.7331,
2146,2.7333,
2147,2.733,
2148,2.7331,
2149,2.733,
2150,2.733,
2151,2.733,
2152,2.7331,
2153,2.7328,
2154,2.7328,
2155,2.733,
2156,2.7331,
2157,2.733,
2158,2.7328,
2159,2.7328,
2160,2.7327,
2161,2.733,
2162,2.733,
2163,2.733,
2164,2.733,
2165,2.7328,
2166,2.7327,
2167,2.7327,
2168,2.7327,
2169,2.7327,
2170,2.7327,
2171,2.7324,
2172,2.7325,
2173,2.7325,
2174,2.7325,
2175,2.7325,
2176,2.7325,
2177,2.7324,
2178,2.7324,
2179,2.7324,
2180,2.7325,
2181,2.7322,
2182,2.7324,
2183,2.7324,
2184,2.7324,
2185,2.7322,
2186,2.7319,
2187,2.7322,
2188,2.7322,
2189,2.7321,
2190,2.7322,
2191,2.7321,
2192,2.7317,
2193,2.7321,
2194,2.7319,
2195,2.7319,
2196,2.7319,
2197,2.7319,
2198,2.7319,
2199,2.7317,
2200,2.7319,
2201,2.7319,
2202,2.7319,
2203,2.7314,
2204,2.7319,
2205,2.7319,
2206,2.7317,
2207,2.7316,
2208,2.7317,
2209,2.7314,
2210,2.7313,
2211,2.7317,
2212,2.7317,
2213,2.7314,
2214,2.7313,
2215,2.7316,
2216,2.7314,
2217,2.7314,
2218,2.7313,
2219,2.7313,
2220,2.7311,
2221,2.7313,
2222,2.7313,
2223,2.731,
2224,2.7313,
2225,2.7314,
2226,2.731,
2227,2.731,
2228,2.7311,
2229,2.731,
2230,2.731,
2231,2.7311,
2232,2.7308,
2233,2.7308,
2234,2.731,
2235,2.7308,
2236,2.7307,
2237,2.7308,
2238,2.731,
2239,2.7308,
2240,2.7307,
2241,2.7307,
2242,2.7305,
2243,2.7307,
2244,2.7307,
2245,2.7307,
2246,2.7308,
2247,2.7307,
2248,2.7307,
2249,2.7307,
2250,2.7307,
2251,2.7304,
2252,2.7305,
2253,2.7305,
2254,2.7304,
2255,2.7304,
2256,2.7307,
2257,2.7304,
2258,2.7304,
2259,2.7302,
2260,2.7302,
2261,2.7302,
2262,2.7302,
2263,2.7301,
2264,2.7302,
2265,2.7302,
2266,2.7301,
2267,2.7302,
2268,2.7301,
2269,2.7301,
2270,2.7301,
2271,2.7299,
2272,2.7299,
2273,2.7298,0
2274,2.7299,
2275,2.7299,
2276,2.7299,
2277,2.7299,
2278,2.7299,
2279,2.7296,
2280,2.7295,
2281,2.7298,
2282,2.7298,
2283,2.7299,
2284,2.7295,
2285,2.7298,
2286,2.7298,
2287,2.7296,
2288,2.7298,
2289,2.7296,
2290,2.7296,
2291,2.7298,
2292,2.7296,
2293,2.7296,
2294,2.7299,
2295,2.7293,
2296,2.7293,
2297,2.7293,
2298,2.7293,
2299,2.7295,
2300,2.7295,
2301,2.7292,
2302,2.7292,
2303,2.7293,
2304,2.729,
2305,2.7292,
2306,2.7292,
2307,2.7292,
2308,2.729,
2309,2.7295,
2310,2.7292,
2311,2.7288,
2312,2.729,
2313,2.7292,
2314,2.729,
2315,2.7288,
2316,2.729,
2317,2.7288,
2318,2.7288,
2319,2.729,
2320,2.7288,
2321,2.7288,
2322,2.7287,
2323,2.7287,
2324,2.7288,
2325,2.7288,
2326,2.7288,
2327,2.7288,
2328,2.7287,
2329,2.7285,
2330,2.7284,
2331,2.7285,
2332,2.7285,
2333,2.7285,
2334,2.7284,
2335,2.7285,
2336,2.7285,
2337,2.7287,
2338,2.7285,
2339,2.7284,
2340,2.7284,
2341,2.7284,
2342,2.7284,
2343,2.7284,
2344,2.7281,
2345,2.7282,
2346,2.7282,
2347,2.7284,
2348,2.7284,
2349,2.7281,
2350,2.7282,
2351,2.7282,
2352,2.7282,
2353,2.7279,
2354,2.7282,
2355,2.7281,
2356,2.7282,
2357,2.7281,
2358,2.7281,
2359,2.7281,
2360,2.7278,
2361,2.7279,
2362,2.7279,
2363,2.7276,
2364,2.7278,
2365,2.7276,
2366,2.7278,
2367,2.7276,
2368,2.7278,
2369,2.7281,
2370,2.7276,
2371,2.7276,
2372,2.7273,
2373,2.7276,
2374,2.7275,
2375,2.7275,
2376,2.7276,
2377,2.7273,
2378,2.7272,
2379,2.7272,
2380,2.7273,
2381,2.727,
2382,2.7272,
2383,2.7272,
2384,2.7272,
2385,2.7272,
2386,2.727,
2387,2.727,
2388,2.7272,
2389,2.7267,
2390,2.7267,
2391,2.7269,
2392,2.7269,
2393,2.7269,
2394,2.7266,
2395,2.7267,
2396,2.7267,
2397,2.7267,
2398,2.7267,
2399,2.7269,
2400,2.7267,
2401,2.7266,
2402,2.7267,
2403,2.7266,
2404,2.7267,
2405,2.7267,
2406,2.7267,
2407,2.7264,
2408,2.7266,
2409,2.7264,
2410,2.7266,
2411,2.7264,
2412,2.7264,
2413,2.7264,
2414,2.7264,
2415,2.7264,
2416,2.7263,
2417,2.7264,
2418,2.7266,
2419,2.7263,
2420,2.7261,
2421,2.7263,
2422,2.7263,
2423,2.7263,
2424,2.7263,
2425,2.7261,
2426,2.7263,
2427,2.7264,
2428,2.7263,
2429,2.7261,
2430,2.7259,
2431,2.7263,
2432,2.7261,
2433,2.7259,
2434,2.7261,
2435,2.7261,
2436,2.7258,
2437,2.7259,
2438,2.7259,
2439,2.7259,
2440,2.7258,
2441,2.7258,
2442,2.7259,
2443,2.7255,
2444,2.7258,
2445,2.7259,
2446,2.7259,
2447,2.7258,
2448,2.7258,
2449,2.7255,
2450,2.7256,
2451,2.7258,
2452,2.7256,
2453,2.7253,
2454,2.7258,
2455,2.7256,
2456,2.7256,
2457,2.7255,
2458,2.7255,
2459,2.7255,
2460,2.7255,
2461,2.7255,
2462,2.7252,
2463,2.7255,
2464,2.7253,
2465,2.7252,
2466,2.7255,
2467,2.7253,
2468,2.7252,
2469,2.7252,
2470,2.7253,
2471,2.725,
2472,2.7252,
2473,2.7252,
2474,2.725,
2475,2.7249,
2476,2.725,
2477,2.7249,
2478,2.725,
2479,2.725,
2480,2.7249,
2481,2.7249,
2482,2.7249,
2483,2.725,
2484,2.7249,
2485,2.7247,0
2486,2.7247,
2487,2.7249,
2488,2.7247,
2489,2.7246,
2490,2.7246,
2491,2.7247,
2492,2.7247,
2493,2.7246,
2494,2.7244,
2495,2.7247,
2496,2.7246,
2497,2.7246,
2498,2.7246,
2499,2.7247,
2500,2.7244,
2501,2.7244,
2502,2.7247,
2503,2.7243,
2504,2.7244,
2505,2.7244,
2506,2.7244,
2507,2.7243,
2508,2.7246,
2509,2.7241,
2510,2.724,
2511,2.7243,
2512,2.7243,
2513,2.7238,
2514,2.7241,
2515,2.7241,
2516,2.7241,
2517,2.7243,
2518,2.7241,
2519,2.7238,
2520,2.7241,
2521,2.724,
2522,2.724,
2523,2.724,
2524,2.7241,
2525,2.724,
2526,2.724,
2527,2.7238,
2528,2.7238,
2529,2.724,
2530,2.7237,
2531,2.7238,
2532,2.7237,
2533,2.7235,
2534,2.7237,
2535,2.7235,
2536,2.7235,
2537,2.7234,
2538,2.7237,
2539,2.7235,
2540,2.7237,
2541,2.7234,
2542,2.7234,
2543,2.7237,
2544,2.7235,
2545,2.7234,
2546,2.7235,
2547,2.7234,
2548,2.7235,
2549,2.7232,
2550,2.7234,
2551,2.7235,
2552,2.7235,
2553,2.7234,
2554,2.7232,
2555,2.7232,
2556,2.7234,
2557,2.7234,
2558,2.7232,
2559,2.7232,
2560,2.723,
2561,2.7232,
2562,2.723,
2563,2.723,
2564,2.723,
2565,2.7232,
2566,2.7229,
2567,2.7229,
2568,2.723,
2569,2.723,
2570,2.723,
2571,2.7227,
2572,2.7227,
2573,2.7227,
2574,2.723,
2575,2.723,
2576,2.7226,
2577,2.723,
2578,2.7227,
2579,2.7227,
2580,2.7226,
2581,2.7226,
2582,2.7226,
2583,2.7227,
2584,2.7227,
2585,2.7227,
2586,2.7226,
2587,2.7226,
2588,2.7224,
2589,2.7224,
2590,2.7224,
2591,2.7226,
2592,2.7224,
2593,2.7223,
2594,2.7221,
2595,2.7224,
2596,2.7223,
2597,2.7223,
2598,2.7221,
2599,2.7221,
2600,2.7223,
2601,2.7221,
2602,2.7221,
2603,2.7221,
2604,2.722,
2605,2.7221,
2606,2.7221,
2607,2.7218,
2608,2.722,
2609,2.7221,
2610,2.7221,
2611,2.7221,
2612,2.7221,
2613,2.722,
2614,2.722,
2615,2.7218,
2616,2.7218,
2617,2.722,
2618,2.7217,
2619,2.7218,
2620,2.7217,
2621,2.7217,
2622,2.7218,
2623,2.7218,
2624,2.7218,
2625,2.7217,
2626,2.7215,
2627,2.7215,
2628,2.7214,
2629,2.7215,
2630,2.7215,
2631,2.7218,
2632,2.7215,
2633,2.7214,
2634,2.7215,
2635,2.7215,
2636,2.7214,
2637,2.7214,
2638,2.7214,
2639,2.7215,
2640,2.7215,
2641,2.7217,
2642,2.7212,
2643,2.7214,
2644,2.7214,
2645,2.7215,
2646,2.7212,
2647,2.7212,
2648,2.7211,
2649,2.7212,
2650,2.7211,
2651,2.7211,
2652,2.7212,
2653,2.7208,
2654,2.7212,
2655,2.7212,
2656,2.7212,
2657,2.7212,
2658,2.7212,
2659,2.7212,
2660,2.7209,
2661,2.7211,
2662,2.7209,
2663,2.7209,
2664,2.7211,
2665,2.7211,
2666,2.7209,
2667,2.7206,
2668,2.7206,
2669,2.7208,
2670,2.7209,
2671,2.7206,
2672,2.7208,
2673,2.7206,
2674,2.7208,
2675,2.7206,
2676,2.7208,
2677,2.7206,
2678,2.7206,
2679,2.7208,
2680,2.7208,
2681,2.7203,
2682,2.7203,
2683,2.7205,
2684,2.7203,
2685,2.7205,
2686,2.7205,
2687,2.7205,
2688,2.7205,
2689,2.7203,
2690,2.7205,
2691,2.72,
2692,2.7201,
2693,2.7203,
2694,2.7203,
2695,2.72,
2696,2.7201,
2697,2.7201,
2698,2.7201,
2699,2.72,
2700,2.72,
2701,2.72,
2702,2.72,
2703,2.72,
2704,2.7201,
2705,2.7198,
2706,2.72,
2707,2.7195,0
2708,2.7198,
2709,2.7198,
2710,2.7198,
2711,2.72,
2712,2.7198,
2713,2.7198,
2714,2.7197,
2715,2.7195,
2716,2.7198,
2717,2.7195,
2718,2.7197,
2719,2.7195,
2720,2.7195,
2721,2.7195,
2722,2.7194,
2723,2.7197,
2724,2.7197,
2725,2.7195,
2726,2.7195,
2727,2.7194,
2728,2.7195,
2729,2.7194,
2730,2.7195,
2731,2.7192,
2732,2.7192,
2733,2.7195,
2734,2.7191,
2735,2.7192,
2736,2.7192,
2737,2.7191,
2738,2.7189,
2739,2.7191,
2740,2.7191,
2741,2.7192,
2742,2.7191,
2743,2.7192,
2744,2.7191,
2745,2.7191,
2746,2.7189,
2747,2.7191,
2748,2.7191,
2749,2.7191,
2750,2.7191,
2751,2.7188,
2752,2.7189,
2753,2.7191,
2754,2.7191,
2755,2.7191,
2756,2.7189,
2757,2.7191,
2758,2.7188,
2759,2.7188,
2760,2.7188,
2761,2.7189,
2762,2.7186,
2763,2.7186,
2764,2.7185,
2765,2.7188,
2766,2.7188,
2767,2.7188,
2768,2.7188,
2769,2.7183,
2770,2.7186,
2771,2.7186,
2772,2.7185,
2773,2.7185,
2774,2.7188,
2775,2.7186,
2776,2.7185,
2777,2.7185,
2778,2.7185,
2779,2.7185,
2780,2.7185,
2781,2.7183,
2782,2.7185,
2783,2.7186,
2784,2.7185,
2785,2.7183,
2786,2.7182,
2787,2.7183,
2788,2.7183,
2789,2.7182,
2790,2.7182,
2791,2.7182,
2792,2.7183,
2793,2.7182,
2794,2.7183,
2795,2.718,
2796,2.7179,
2797,2.718,
2798,2.7182,
2799,2.7182,
2800,2.7179,
2801,2.718,
2802,2.718,
2803,2.7179,
2804,2.7182,
2805,2.7179,
2806,2.718,
2807,2.7177,
2808,2.7177,
2809,2.718,
2810,2.7179,
2811,2.7179,
2812,2.7177,
2813,2.7179,
2814,2.7176,
2815,2.7176,
2816,2.7177,
2817,2.7177,
2818,2.7177,
2819,2.7176,
2820,2.7174,
2821,2.7176,
2822,2.7179,
2823,2.7174,
2824,2.7174,
2825,2.7177,
2826,2.7176,
2827,2.7176,
2828,2.7177,
2829,2.7174,
2830,2.7173,
2831,2.7171,
2832,2.7174,
2833,2.7171,
2834,2.7169,
2835,2.7173,
2836,2.7171,
2837,2.7171,
2838,2.7173,
2839,2.7173,
2840,2.7169,
2841,2.7171,
2842,2.7171,
2843,2.7169,
2844,2.7173,
2845,2.7168,
2846,2.7169,
2847,2.7171,
2848,2.7168,
2849,2.7168,
2850,2.7168,
2851,2.7169,
2852,2.7168,
2853,2.7166,
2854,2.7168,
2855,2.7165,
2856,2.7165,
2857,2.7166,
2858,2.7166,
2859,2.7168,
2860,2.7166,
2861,2.7166,
2862,2.7166,
2863,2.7165,
2864,2.7163,
2865,2.7165,
2866,2.7166,
2867,2.7165,
2868,2.7163,
2869,2.7165,
2870,2.7165,
2871,2.7165,
2872,2.7163,
2873,2.7162,
2874,2.7163,
2875,2.7163,
2876,2.7162,
2877,2.7162,
2878,2.7163,
2879,2.7162,
2880,2.7163,
2881,2.7162,
2882,2.7159,
2883,2.7163,
2884,2.716,
2885,2.7162,
2886,2.7162,
2887,2.7163,
2888,2.7159,
2889,2.7159,
2890,2.716,
2891,2.716,
2892,2.7159,
2893,2.7159,
2894,2.7157,
2895,2.716,
2896,2.7157,
2897,2.7159,
2898,2.7159,
2899,2.7159,
2900,2.7157,
2901,2.7159,
2902,2.7159,
2903,2.7157,
2904,2.7157,
2905,2.7157,
2906,2.7156,
2907,2.7156,
2908,2.7156,
2909,2.7156,
2910,2.7159,
2911,2.7156,
2912,2.7156,
2913,2.7157,
2914,2.7154,
2915,2.7154,
2916,2.7154,
2917,2.7153,
2918,2.7156,
2919,2.7153,
2920,2.7156,
2921,2.7151,
2922,2.7154,
2923,2.7153,
2924,2.7154,
2925,2.7153,
2926,2.7154,
2927,2.7154,
2928,2.7153,
2929,2.7154,
2930,2.7156,
2931,2.7153,
2932,2.7151,
2933,2.7151,
2934,2.7151,
2935,2.7151,
2936,2.7153,
2937,2.7151,
2938,2.715,
2939,2.7153,
2940,2.715,
2941,2.7153,
2942,2.715,
2943,2.715,
2944,2.715,
2945,2.715,
2946,2.715,
2947,2.715,
2948,2.7148,
2949,2.7148,
2950,2.715,
2951,2.7148,
2952,2.7148,
2953,2.7147,
2954,2.7147,
2955,2.7147,
2956,2.7148,
2957,2.7148,
2958,2.7144,0
2959,2.7148,
2960,2.7147,
2961,2.7147,
2962,2.7145,
2963,2.7144,
2964,2.7147,
2965,2.7147,
2966,2.7145,
2967,2.7144,
2968,2.7145,
2969,2.7144,
2970,2.7144,
2971,2.7144,
2972,2.7144,
2973,2.7145,
2974,2.7144,
2975,2.7145,
2976,2.7144,
2977,2.7142,
2978,2.7142,
2979,2.7142,
2980,2.714,
2981,2.7144,
2982,2.714,
2983,2.7142,
2984,2.7142,
2985,2.714,
2986,2.7142,
2987,2.7142,
2988,2.7144,
2989,2.714,
2990,2.714,
2991,2.714,
2992,2.7142,
2993,2.714,
2994,2.714,
2995,2.714,
2996,2.714,
2997,2.714,
2998,2.7137,
2999,2.7139,
3000,2.7139,
3001,2.7137,
3002,2.7139,
3003,2.714,
3004,2.7137,
3005,2.7136,
3006,2.7137,
3007,2.7137,
3008,2.7137,
3009,2.7134,
3010,2.7137,
3011,2.7136,
3012,2.7137,
3013,2.7137,
3014,2.7137,
3015,2.7137,
3016,2.7134,
3017,2.7137,
3018,2.7134,
3019,2.7136,
3020,2.7134,
3021,2.7134,
3022,2.7134,
3023,2.7133,
3024,2.7136,
3025,2.7131,
3026,2.7134,
3027,2.7133,
3028,2.7133,
3029,2.713,
3030,2.7133,
3031,2.7134,
3032,2.7133,
3033,2.7128,
3034,2.7133,
3035,2.7131,
3036,2.7131,
3037,2.713,
3038,2.713,
3039,2.713,
3040,2.713,
3041,2.713,
3042,2.713,
3043,2.713,
3044,2.713,
3045,2.713,
3046,2.7131,
3047,2.7131,
3048,2.7125,
3049,2.713,
3050,2.7128,
3051,2.713,
3052,2.713,
3053,2.7125,
3054,2.7128,
3055,2.7128,
3056,2.7125,
3057,2.7128,
3058,2.7125,
3059,2.713,
3060,2.7127,
3061,2.7127,
3062,2.7124,
3063,2.7124,
3064,2.7124,
3065,2.7128,
3066,2.7124,
3067,2.7124,
3068,2.7125,
3069,2.7127,
3070,2.7125,
3071,2.7122,
3072,2.7124,
3073,2.7124,
3074,2.7124,
3075,2.7124,
3076,2.7122,
3077,2.7124,
3078,2.7124,
3079,2.7119,
3080,2.7121,
3081,2.7122,
3082,2.7121,
3083,2.7121,
3084,2.7121,
3085,2.7119,
3086,2.7121,
3087,2.7121,
3088,2.7119,
3089,2.7121,
3090,2.7121,
3091,2.7119,
3092,2.7119,
3093,2.7118,
3094,2.7118,
3095,2.7121,
3096,2.7119,
3097,2.7121,
3098,2.7118,
3099,2.7119,
3100,2.7119,
3101,2.7119,
3102,2.7118,
3103,2.7118,
3104,2.7118,
3105,2.7119,
3106,2.7119,
3107,2.7116,
3108,2.7118,
3109,2.7118,
3110,2.7116,
3111,2.7115,
3112,2.7115,
3113,2.7118,
3114,2.7116,
3115,2.7116,
3116,2.7118,
3117,2.7116,
3118,2.7115,
3119,2.7116,
3120,2.7115,
3121,2.7116,
3122,2.7115,
3123,2.7113,
3124,2.7113,
3125,2.7115,
3126,2.7113,
3127,2.7113,
3128,2.7111,
3129,2.7111,
3130,2.7115,
3131,2.7113,
3132,2.7111,
3133,2.7113,
3134,2.7113,
3135,2.7113,
3136,2.7113,
3137,2.7108,
3138,2.7111,
3139,2.711,
3140,2.711,
3141,2.711,
3142,2.7111,
3143,2.7111,
3144,2.711,
3145,2.711,
3146,2.711,
3147,2.711,
3148,2.711,
3149,2.711,
3150,2.7108,
3151,2.711,
3152,2.711,
3153,2.7107,
3154,2.7108,
3155,2.7108,
3156,2.711,
3157,2.7107,
3158,2.7108,
3159,2.711,
3160,2.7105,
3161,2.7107,
3162,2.7105,
3163,2.7108,
3164,2.7105,
3165,2.7105,
3166,2.7107,
3167,2.7104,
3168,2.7107,
3169,2.7105,
3170,2.7104,
3171,2.7105,
3172,2.7104,
3173,2.7104,
3174,2.7104,
3175,2.7107,
3176,2.7104,
3177,2.7102,
3178,2.7105,
3179,2.7105,
3180,2.7102,
3181,2.7104,
3182,2.7104,
3183,2.7102,
3184,2.7102,
3185,2.7102,
3186,2.7102,
3187,2.7104,
3188,2.7101,
3189,2.7104,
3190,2.7102,
3191,2.7101,
3192,2.7102,
3193,2.7102,
3194,2.7102,
3195,2.7101,
3196,2.7098,
3197,2.7099,
3198,2.7101,
3199,2.7099,
3200,2.7101,
3201,2.7099,
3202,2.7101,
3203,2.7099,
3204,2.7099,
3205,2.7099,
3206,2.7099,
3207,2.7101,
3208,2.7101,
3209,2.7099,
3210,2.7096,
3211,2.7098,
3212,2.7099,
3213,2.7096,
3214,2.7098,
3215,2.7098,
3216,2.7095,
3217,2.7098,
3218,2.7098,
3219,2.7096,
3220,2.7095,
3221,2.7098,
3222,2.7093,0
3223,2.7096,
3224,2.7092,
3225,2.7095,
3226,2.7096,
3227,2.7093,
3228,2.7093,
3229,2.7093,
3230,2.7093,
3231,2.709,
3232,2.7093,
3233,2.7092,
3234,2.7092,
3235,2.7092,
3236,2.709,
3237,2.7093,
3238,2.7092,
3239,2.7092,
3240,2.7092,
3241,2.7092,
3242,2.7093,
3243,2.7089,
3244,2.709,
3245,2.7089,
3246,2.7092,
3247,2.709,
3248,2.7092,
3249,2.709,
3250,2.7089,
3251,2.7089,
3252,2.709,
3253,2.7089,
3254,2.709,
3255,2.7089,
3256,2.7089,
3257,2.7089,
3258,2.7089,
3259,2.7086,
3260,2.7086,
3261,2.7086,
3262,2.7087,
3263,2.7087,
3264,2.7087,
3265,2.7087,
3266,2.7087,
3267,2.7087,
3268,2.7086,
3269,2.7086,
3270,2.7089,
3271,2.7087,
3272,2.7087,
3273,2.7082,
3274,2.7084,
3275,2.7086,
3276,2.7084,
3277,2.7087,
3278,2.7086,
3279,2.7084,
3280,2.7082,
3281,2.7084,
3282,2.7084,
3283,2.7082,
3284,2.7082,
3285,2.7084,
3286,2.7081,
3287,2.7082,
3288,2.7084,
3289,2.7084,
3290,2.7081,
3291,2.7082,
3292,2.7081,
3293,2.7081,
3294,2.7081,
3295,2.7081,
3296,2.7081,
3297,2.7079,
3298,2.7079,
3299,2.7079,
3300,2.7079,
3301,2.7078,
3302,2.7079,
3303,2.7079,
3304,2.7079,
3305,2.7078,
3306,2.7079,
3307,2.7079,
3308,2.7076,
3309,2.7081,
3310,2.7078,
3311,2.7079,
3312,2.7078,
3313,2.7079,
3314,2.7078,
3315,2.7076,
3316,2.7076,
3317,2.7076,
3318,2.7078,
3319,2.7078,
3320,2.7076,
3321,2.7078,
3322,2.7078,
3323,2.7076,
3324,2.7078,
3325,2.7075,
3326,2.7078,
3327,2.7075,
3328,2.7076,
3329,2.7073,
3330,2.7075,
3331,2.7076,
3332,2.7076,
3333,2.7075,
3334,2.7073,
3335,2.7075,
3336,2.7072,
3337,2.7073,
3338,2.7073,
3339,2.7075,
3340,2.7073,
3341,2.7073,
3342,2.7073,
3343,2.7072,
3344,2.707,
3345,2.7072,
3346,2.7072,
3347,2.7072,
3348,2.7072,
3349,2.707,
3350,2.7072,
3351,2.707,
3352,2.707,
3353,2.707,
3354,2.707,
3355,2.7069,
